Symbol,Name,Sector
ALGN,Align Technology,XNAS,Health Care,http://www.morningstar.com/stocks/XNAS/ALGN/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/ALGN/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/ALGN/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/ALGN/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/ALGN/quote.html#sal-components-oper-perf
ALLE,Allegion,XNYS,Industrials,http://www.morningstar.com/stocks/XNYS/ALLE/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ALLE/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ALLE/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ALLE/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ALLE/quote.html#sal-components-oper-perf
AGN,"Allergan, Plc",XNYS,Health Care,http://www.morningstar.com/stocks/XNYS/AGN/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AGN/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AGN/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AGN/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AGN/quote.html#sal-components-oper-perf
ADS,Alliance Data Systems,XNYS,Information Technology,http://www.morningstar.com/stocks/XNYS/ADS/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ADS/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ADS/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ADS/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ADS/quote.html#sal-components-oper-perf
LNT,Alliant Energy Corp,XNYS,Utilities,http://www.morningstar.com/stocks/XNYS/LNT/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/LNT/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/LNT/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/LNT/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/LNT/quote.html#sal-components-oper-perf
ALL,Allstate Corp,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/ALL/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ALL/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ALL/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ALL/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ALL/quote.html#sal-components-oper-perf
GOOGL,Alphabet Inc Class A,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/GOOGL/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/GOOGL/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/GOOGL/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/GOOGL/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/GOOGL/quote.html#sal-components-oper-perf
GOOG,Alphabet Inc Class C,XNAS,Information Technology,http://www.morningstar.com/stocks/XNAS/GOOG/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/GOOG/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/GOOG/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/GOOG/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/GOOG/quote.html#sal-components-oper-perf
MO,Altria Group Inc,XNYS,Consumer Staples,http://www.morningstar.com/stocks/XNYS/MO/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/MO/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/MO/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/MO/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/MO/quote.html#sal-components-oper-perf
AMZN,Amazon.com Inc.,XNAS,Consumer Discretionary,http://www.morningstar.com/stocks/XNAS/AMZN/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/AMZN/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/AMZN/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/AMZN/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/AMZN/quote.html#sal-components-oper-perf
AEE,Ameren Corp,XNYS,Utilities,http://www.morningstar.com/stocks/XNYS/AEE/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AEE/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AEE/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AEE/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AEE/quote.html#sal-components-oper-perf
AAL,American Airlines Group,XNAS,Industrials,http://www.morningstar.com/stocks/XNAS/AAL/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/AAL/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/AAL/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/AAL/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/AAL/quote.html#sal-components-oper-perf
AEP,American Electric Power,XNYS,Utilities,http://www.morningstar.com/stocks/XNYS/AEP/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AEP/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AEP/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AEP/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AEP/quote.html#sal-components-oper-perf
AXP,American Express Co,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AXP/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AXP/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AXP/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AXP/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AXP/quote.html#sal-components-oper-perf
AIG,"American International Group, Inc.",XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AIG/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AIG/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AIG/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AIG/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AIG/quote.html#sal-components-oper-perf
AMT,American Tower Corp A,XNYS,Real Estate,http://www.morningstar.com/stocks/XNYS/AMT/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AMT/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AMT/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AMT/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AMT/quote.html#sal-components-oper-perf
AWK,American Water Works Company Inc,XNYS,Utilities,http://www.morningstar.com/stocks/XNYS/AWK/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AWK/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AWK/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AWK/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AWK/quote.html#sal-components-oper-perf
AMP,Ameriprise Financial,XNYS,Financials,http://www.morningstar.com/stocks/XNYS/AMP/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AMP/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AMP/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AMP/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AMP/quote.html#sal-components-oper-perf
ABC,AmerisourceBergen Corp,XNYS,Health Care,http://www.morningstar.com/stocks/XNYS/ABC/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/ABC/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/ABC/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/ABC/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/ABC/quote.html#sal-components-oper-perf
AME,AMETEK Inc.,XNYS,Industrials,http://www.morningstar.com/stocks/XNYS/AME/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/AME/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/AME/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/AME/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/AME/quote.html#sal-components-oper-perf
AMGN,Amgen Inc.,XNAS,Health Care,http://www.morningstar.com/stocks/XNAS/AMGN/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNAS/AMGN/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNAS/AMGN/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNAS/AMGN/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNAS/AMGN/quote.html#sal-components-oper-perf
APH,Amphenol Corp,XNYS,Information Technology,http://www.morningstar.com/stocks/XNYS/APH/quote.html#sal-components-company-profile,http://www.morningstar.com/stocks/XNYS/APH/quote.html#sal-components-price-fairvalue,http://www.morningstar.com/stocks/XNYS/APH/quote.html#sal-components-financials,http://www.morningstar.com/stocks/XNYS/APH/quote.html#sal-components-valuation,http://www.morningstar.com/stocks/XNYS/APH/quote.html#sal-components-oper-perf
